customer_id,age,gender,tenure_months,contract_type,monthly_charges,total_charges,internet_service,phone_service,avg_monthly_gb_used,num_support_tickets,avg_monthly_minutes,satisfaction_score,payment_method,num_additional_services,last_interaction_date,churned,days_since_contact
TC-002461,43.13932902,Male,19.74326966,One year,40.49,906.66,Fiber optic,No,29.6,1.0,275.7,3.8,Mailed check,5.0,2024-06-26,0,4.0
TC-000023,43.01292307,Female,35.99919471,Month-to-month,80.5,3024.01,Fiber optic,No,30.32,2.0,293.2,10.0,Credit card,1.0,2024-03-27,1,95.0
TC-002067,43.89471299,Female,18.72911233,Two year,39.33,763.73,DSL,Yes,33.7,2.0,297.9,7.1,Bank transfer,3.0,2024-06-21,0,9.0
TC-001654,36.70250561,Male,1.0,Month-to-month,15.0,44.52,No internet,Yes,8.99,1.0,334.7,7.1,Bank transfer,2.0,2024-06-22,0,8.0
TC-002639,26.51214145,Male,35.96083451,One year,84.61,3058.17,DSL,Yes,5.2,2.0,265.6,7.5,Credit card,0.0,2024-06-10,0,20.0
TC-003277,59.55298064,Male,2.540104022,One year,31.64,122.21,No internet,Yes,25.31,2.0,65.8,5.3,Electronic check,2.0,2024-06-28,1,2.0
TC-003882,44.63304344,Male,2.609162708,Month-to-month,85.3,102.72,Fiber optic,Yes,12.82,3.0,252.9,6.4,Electronic check,3.0,2024-06-01,0,29.0
TC-004111,59.19045216,Male,14.89835735,Month-to-month,44.45,708.01,Fiber optic,Yes,6.88,2.0,143.7,2.4,Mailed check,2.0,2024-06-27,1,3.0
TC-002469,52.24993489,Male,20.91091315,Two year,15.0,298.79,No internet,Yes,2.72,2.0,338.7,6.5,Credit card,3.0,2024-06-23,1,7.0
TC-002326,52.03112483,Male,1.0,Month-to-month,24.97,45.18,DSL,Yes,18.79,0.0,517.4,4.2,Credit card,0.0,2024-05-16,1,45.0
TC-000461,71.47087699,Female,13.31390275,Month-to-month,60.62,712.08,Fiber optic,Yes,7.85,3.0,374.8,6.9,Mailed check,5.0,2024-06-19,1,11.0
TC-001068,59.41240181,Male,109.4487557,Month-to-month,115.46,12741.04,Fiber optic,Yes,2.97,3.0,119.7,7.6,Bank transfer,1.0,2024-05-28,0,33.0
TC-000088,46.93126664,Male,31.04798382,Month-to-month,74.21,2252.06,DSL,No,1.35,0.0,486.0,7.7,Credit card,3.0,2024-04-14,1,77.0
TC-001431,46.61110047,Female,5.462286378,Month-to-month,95.48,74.84,DSL,Yes,6.33,1.0,101.0,6.3,Electronic check,2.0,2024-05-28,1,33.0
TC-002700,61.93399979,Female,27.96736404,Month-to-month,44.53,1171.23,Fiber optic,No,17.86,4.0,184.5,9.1,Bank transfer,5.0,2024-05-12,0,49.0
TC-000283,65.79025224,Male,40.7462274,Month-to-month,113.92,4616.14,Fiber optic,No,17.77,5.0,322.3,7.1,Bank transfer,5.0,2024-05-26,1,35.0
TC-002484,30.50015118,Male,11.74496837,Two year,61.06,640.93,No internet,Yes,88.59,0.0,291.7,3.5,Credit card,5.0,2024-06-24,0,6.0
TC-000463,31.50411738,Male,4.695623469,Two year,46.43,263.79,DSL,No,9.39,4.0,390.3,7.8,Credit card,3.0,2024-06-15,1,15.0
TC-000213,56.31002645,Male,70.88773935,Month-to-month,50.12,3687.34,Fiber optic,No,52.23,1.0,411.7,5.3,Credit card,1.0,2024-02-09,0,142.0
TC-003871,21.14667112,Female,33.9658104,Month-to-month,45.58,1725.39,Fiber optic,No,17.66,1.0,215.0,8.7,Bank transfer,2.0,2024-06-24,1,6.0
TC-001369,35.35076623,Female,37.91753428,One year,44.79,1727.38,No internet,No,54.68,5.0,266.6,8.2,Mailed check,2.0,2024-05-13,0,48.0
TC-000235,74.15916134,Male,21.71289923,Month-to-month,64.25,1162.71,DSL,Yes,2.55,1.0,437.6,5.5,Bank transfer,1.0,2024-05-23,0,38.0
TC-002826,67.56158274,Male,57.17109936,One year,56.7,3207.14,DSL,Yes,15.79,0.0,424.5,4.6,Credit card,3.0,2024-04-29,0,62.0
TC-000598,27.31854426,Male,45.24920032,Month-to-month,109.73,4789.13,Fiber optic,Yes,0.75,4.0,436.7,10.0,Credit card,0.0,2024-06-21,1,9.0
TC-004465,33.29975501,Male,14.67924977,Month-to-month,77.21,1117.13,No internet,Yes,0.54,2.0,286.6,3.0,Electronic check,4.0,2024-05-20,1,41.0
TC-002251,40.08676319,Male,28.2805738,Two year,73.56,2020.76,DSL,No,15.57,1.0,280.7,5.2,Credit card,3.0,2024-05-25,1,36.0
TC-004109,38.99471133,Female,17.006068,Month-to-month,67.21,969.99,Fiber optic,No,0.5,1.0,329.9,5.6,Credit card,2.0,2024-06-19,0,11.0
TC-002284,27.28251703,Male,69.48358029,Month-to-month,49.04,3323.15,Fiber optic,Yes,7.49,0.0,391.0,6.5,Electronic check,1.0,2024-05-08,0,53.0
TC-000663,41.50870095,Male,4.274030232,Two year,80.76,111.67,DSL,Yes,3.15,0.0,236.1,7.5,Bank transfer,0.0,2024-06-20,1,10.0
TC-002286,48.9309134,Male,26.20357638,Month-to-month,106.09,2635.27,Fiber optic,Yes,1.36,5.0,287.1,2.9,Bank transfer,3.0,2024-06-25,0,5.0
TC-004765,27.08357217,Female,86.46222692,Month-to-month,81.88,7031.61,Fiber optic,No,6.61,1.0,377.2,5.0,Credit card,3.0,2024-06-03,0,27.0
TC-003259,59.8010193,Female,72.1034872,Month-to-month,16.89,1206.79,DSL,Yes,2.08,2.0,297.7,1.6,Bank transfer,2.0,2024-06-03,1,27.0
TC-002551,18.21025032,Male,3.592306057,Two year,101.82,283.2,DSL,No,6.31,4.0,340.9,8.6,Mailed check,5.0,2024-05-24,1,37.0
TC-003700,38.65918949,Male,1.500274878,One year,72.05,88.92,DSL,Yes,56.97,1.0,383.7,4.5,Mailed check,1.0,2024-06-05,0,25.0
TC-000780,51.31008146,Male,36.85895766,One year,21.89,783.06,DSL,Yes,7.86,3.0,501.7,2.2,Bank transfer,5.0,2024-05-03,1,58.0
TC-004770,53.95052891,Male,9.783859882,Two year,24.54,261.1,Fiber optic,No,11.21,3.0,381.3,6.2,Credit card,5.0,2024-04-19,0,72.0
TC-003495,49.67249363,Male,30.08440984,One year,56.99,1839.87,Fiber optic,Yes,1.49,0.0,238.5,9.1,Credit card,4.0,2024-03-09,0,113.0
TC-003354,43.15734744,Male,14.547169,One year,64.97,866.88,DSL,No,7.47,1.0,517.3,6.5,Bank transfer,4.0,2024-05-26,0,35.0
TC-003263,28.43078438,Female,19.26220831,Month-to-month,64.85,1239.54,Fiber optic,No,7.59,2.0,362.7,5.9,Bank transfer,1.0,2024-06-11,1,19.0
TC-004885,51.48681325,Female,46.91571635,Two year,72.65,3372.64,Fiber optic,Yes,36.08,3.0,309.9,3.8,Bank transfer,2.0,2024-06-24,0,6.0
TC-000686,52.69497645,Female,27.10518466,Month-to-month,58.85,1664.78,Fiber optic,Yes,23.53,1.0,144.3,6.0,Credit card,1.0,2024-01-14,1,168.0
TC-003415,33.74827076,Male,15.01661302,Two year,18.95,366.72,Fiber optic,No,74.99,2.0,324.9,6.2,Mailed check,3.0,2024-05-17,1,44.0
TC-002803,47.24700037,Male,6.356093779,Two year,15.0,76.82,DSL,No,26.97,3.0,10.7,5.3,Electronic check,3.0,2024-06-16,0,14.0
TC-004473,61.42478377,Male,18.44715321,Two year,93.13,1661.24,DSL,No,17.04,0.0,264.4,6.3,Credit card,4.0,2024-06-20,1,10.0
TC-002172,40.86073465,Male,32.41816847,Two year,15.0,411.97,DSL,No,0.93,3.0,251.5,10.0,Credit card,0.0,2024-06-29,0,1.0
TC-003751,33.2110849,Male,1.555867118,Month-to-month,44.73,46.64,Fiber optic,No,20.64,3.0,320.0,10.0,Credit card,5.0,2024-06-02,0,28.0
TC-001851,32.30659035,Male,26.03368073,Month-to-month,88.44,2241.36,Fiber optic,Yes,0.69,2.0,517.8,3.4,Mailed check,2.0,2024-06-18,0,12.0
TC-000488,25.77677995,Male,68.14670702,Month-to-month,73.27,4921.1,Fiber optic,Yes,6.86,0.0,220.3,6.7,Credit card,4.0,2024-06-27,0,3.0
TC-001689,46.24931807,Female,1.0,One year,59.47,24.6,No internet,Yes,1.16,5.0,300.3,5.0,Credit card,0.0,2024-06-15,1,15.0
TC-002231,100.0,Female,10.89776991,One year,63.74,797.04,DSL,Yes,64.95,4.0,202.1,5.5,Bank transfer,5.0,2024-05-09,0,52.0
TC-002321,48.59251846,Male,14.56549144,One year,83.31,1162.59,Fiber optic,No,5.76,2.0,334.2,5.3,Credit card,1.0,2024-05-27,0,34.0
TC-000783,47.70296777,Female,15.05958334,One year,48.22,584.31,DSL,Yes,5.66,1.0,116.4,4.2,Credit card,1.0,2024-06-29,0,1.0
TC-000522,50.15040289,Male,24.44497322,Two year,35.44,780.52,DSL,Yes,9.16,2.0,198.1,8.6,Bank transfer,5.0,2024-03-17,0,105.0
TC-000523,32.06064362,Male,71.7825521,One year,62.01,4410.62,Fiber optic,Yes,14.9,1.0,462.3,5.4,Bank transfer,5.0,2024-05-22,0,39.0
TC-002896,85.0,Female,21.28097554,Month-to-month,63.18,1423.83,Fiber optic,Yes,28.44,0.0,214.2,6.1,Credit card,3.0,2024-06-12,0,18.0
TC-004031,54.93335268,Male,7.581811159,Two year,70.41,613.29,No internet,Yes,2.56,2.0,142.0,7.3,Mailed check,0.0,2024-06-04,0,26.0
TC-002399,45.10900994,Male,9.957493136,Month-to-month,97.15,979.0,DSL,No,57.91,3.0,42.5,4.0,Bank transfer,3.0,2024-06-23,1,7.0
TC-002208,47.33420023,Female,6.235741119,Month-to-month,96.52,670.47,Fiber optic,No,4.38,2.0,474.6,6.9,Bank transfer,0.0,2024-05-22,1,39.0
TC-003906,37.16957768,Male,13.30823827,Month-to-month,50.7,588.62,DSL,No,8.23,1.0,316.9,6.7,Bank transfer,1.0,2024-05-21,1,40.0
TC-003623,43.01292307,Male,26.06765818,Month-to-month,67.04,1792.28,Fiber optic,Yes,0.63,1.0,346.6,8.4,Credit card,0.0,2024-06-01,1,29.0
TC-003811,27.09205988,Male,2.273309881,Month-to-month,57.79,240.71,Fiber optic,Yes,33.2,1.0,332.3,6.9,Electronic check,0.0,2024-06-15,1,15.0
TC-002880,39.19006472,Female,18.98903191,Two year,44.55,989.68,Fiber optic,Yes,78.05,1.0,232.7,6.8,Electronic check,0.0,2024-04-24,0,67.0
TC-001512,39.09510811,Female,28.5315715,Month-to-month,48.32,1302.63,Fiber optic,Yes,4.92,4.0,237.5,7.9,Bank transfer,5.0,2024-06-20,1,10.0
TC-001883,23.48476692,Male,8.174516374,One year,87.23,654.75,Fiber optic,Yes,25.45,1.0,374.3,7.6,Bank transfer,2.0,2024-06-18,0,12.0
TC-000652,58.89847544,Male,46.85945108,One year,32.64,1231.41,No internet,Yes,6.02,2.0,380.8,6.6,Bank transfer,2.0,2024-06-30,0,0.0
TC-002844,24.48330673,Female,31.93762084,Month-to-month,66.88,2074.17,DSL,Yes,16.58,1.0,240.4,4.5,Mailed check,5.0,2024-05-08,0,53.0
TC-003814,43.46505565,Female,19.83893277,Month-to-month,87.46,1741.87,No internet,Yes,10.77,2.0,365.6,5.3,Credit card,3.0,2024-06-13,0,17.0
TC-000370,30.40485324,Female,1.591617641,Month-to-month,76.15,189.93,DSL,Yes,9.2,4.0,30.2,8.6,Bank transfer,5.0,2024-05-26,1,35.0
TC-004386,35.93457011,Female,35.44524901,One year,53.91,1973.1,Fiber optic,Yes,4.59,1.0,432.1,4.2,Bank transfer,4.0,2024-03-28,0,94.0
TC-000119,59.14234222,Female,71.70395542,Two year,33.19,2375.08,No internet,No,31.86,1.0,301.9,5.1,Bank transfer,2.0,2024-06-16,0,14.0
TC-003886,50.04436364,Female,12.98004153,Two year,49.74,794.16,DSL,Yes,1.46,1.0,73.7,3.2,Credit card,2.0,2024-05-06,0,55.0
TC-003097,57.62586996,Female,55.77856701,Two year,78.53,4375.12,Fiber optic,Yes,9.1,4.0,310.1,7.7,Credit card,3.0,2024-06-29,0,1.0
TC-002217,35.44920396,Female,24.92169086,Month-to-month,54.66,1415.96,DSL,No,5.4,4.0,221.5,8.9,Bank transfer,4.0,2024-06-03,0,27.0
TC-003613,39.31360072,Female,14.17248977,One year,49.5,824.42,DSL,Yes,6.63,2.0,200.5,7.2,Bank transfer,4.0,2024-06-17,1,13.0
TC-001614,40.83244204,Male,22.27623327,One year,90.9,1831.95,DSL,Yes,31.16,5.0,388.1,6.9,Credit card,2.0,2024-05-17,0,44.0
TC-004074,39.82643131,Male,1.57679457,Month-to-month,91.76,3.41,Fiber optic,No,5.87,3.0,297.2,8.2,Bank transfer,4.0,2024-06-10,1,20.0
TC-000963,44.94781755,Male,4.245755985,Month-to-month,52.73,176.11,DSL,No,0.37,3.0,300.8,6.3,Electronic check,4.0,2024-04-24,1,67.0
TC-002511,49.22799093,Male,1.0,Month-to-month,77.99,126.93,No internet,Yes,10.74,0.0,432.0,8.8,Bank transfer,5.0,2024-05-27,0,34.0
TC-003618,37.73767353,Female,18.53946239,One year,62.08,957.11,Fiber optic,Yes,8.97,0.0,531.9,5.8,Mailed check,0.0,2024-05-28,1,33.0
TC-002881,43.01292307,Female,5.59676876,Month-to-month,27.23,18.41,Fiber optic,Yes,19.34,3.0,393.3,9.3,Credit card,1.0,2024-05-05,1,56.0
TC-003514,43.01292307,Male,79.72559812,Month-to-month,96.45,7594.02,DSL,Yes,1.8,2.0,416.3,10.0,Credit card,2.0,2024-06-09,1,21.0
TC-003095,29.04175559,Male,1.0,Month-to-month,112.95,138.53,No internet,Yes,1.13,1.0,384.6,6.0,Credit card,3.0,2024-06-04,1,26.0
TC-002416,46.07242966,Male,88.83919497,Month-to-month,87.62,7820.79,DSL,Yes,25.1,1.0,298.5,6.7,Bank transfer,1.0,2024-05-04,0,57.0
TC-004702,20.32192103,Female,1.773305272,Month-to-month,50.92,125.18,Fiber optic,Yes,19.58,3.0,492.6,7.8,Electronic check,3.0,2024-06-07,0,23.0
TC-004281,73.39796898,Female,7.602750713,One year,65.52,654.97,Fiber optic,Yes,101.41,1.0,183.6,7.3,Bank transfer,4.0,2024-04-24,0,67.0
TC-002186,65.00150552,Male,22.50881135,Two year,103.25,2401.8,Fiber optic,Yes,10.71,1.0,204.7,7.0,Bank transfer,3.0,2024-06-18,1,12.0
TC-004363,46.14901148,Male,32.74944985,Two year,15.0,762.46,DSL,Yes,3.64,8.0,153.4,5.3,Credit card,2.0,2024-06-14,1,16.0
TC-002568,51.76704363,Male,65.03229536,Month-to-month,45.61,3000.79,DSL,Yes,8.96,4.0,285.7,8.2,Electronic check,5.0,2024-04-13,0,78.0
TC-002038,34.36554561,Male,75.18865657,Month-to-month,42.29,3408.86,Fiber optic,Yes,3.97,2.0,214.2,8.5,Credit card,1.0,2024-06-03,0,27.0
TC-004306,18.03191798,Male,6.736762457,One year,64.59,503.47,Fiber optic,Yes,5.45,3.0,177.6,10.0,Bank transfer,4.0,2024-06-24,0,6.0
TC-000773,51.48611609,Female,77.16966665,One year,103.83,8164.03,Fiber optic,No,44.3,0.0,177.7,4.8,Mailed check,1.0,2024-06-24,0,6.0
TC-001285,30.21015809,Female,4.58981009,Two year,70.42,233.83,DSL,No,4.64,1.0,440.7,6.4,Electronic check,5.0,2024-06-12,0,18.0
TC-004650,38.55926502,Female,19.07674018,Two year,57.98,1270.9,No internet,No,8.23,2.0,435.4,5.1,Mailed check,5.0,2024-05-10,0,51.0
TC-004786,37.41584079,Female,120.0,Two year,51.35,6065.64,Fiber optic,Yes,2.88,0.0,272.5,4.3,Credit card,3.0,2024-06-23,0,7.0
TC-004622,67.89339818,Female,32.65502605,Two year,76.59,2525.85,Fiber optic,Yes,8.34,2.0,333.2,8.1,Mailed check,5.0,2024-06-03,0,27.0
TC-001415,32.34722654,Male,29.69294209,Month-to-month,82.31,2480.51,Fiber optic,Yes,5.04,2.0,339.3,6.5,Mailed check,2.0,2024-04-06,0,85.0
TC-001235,29.94488148,Female,2.612870923,Month-to-month,34.26,122.75,No internet,No,10.67,2.0,262.5,8.0,Mailed check,4.0,2024-05-22,1,39.0
TC-003478,44.16488762,Female,1.0,One year,39.98,27.04,Fiber optic,Yes,12.42,3.0,290.1,3.8,Bank transfer,1.0,2024-06-08,0,22.0
TC-000436,43.11142171,Female,113.436519,One year,86.26,9623.69,DSL,No,1.08,6.0,355.5,4.4,Bank transfer,5.0,2024-05-25,0,36.0
TC-001675,66.23063534,Female,12.91424962,Month-to-month,83.49,1069.59,Fiber optic,Yes,9.85,3.0,79.7,5.3,Mailed check,4.0,2024-05-17,0,44.0
TC-000366,35.98169292,Male,23.86529167,One year,37.12,964.29,Fiber optic,Yes,5.49,1.0,293.5,5.4,Credit card,5.0,2024-05-30,0,31.0
TC-004906,55.92368537,Female,78.91851404,One year,92.5,7301.21,No internet,Yes,7.05,0.0,319.1,6.2,Electronic check,5.0,2024-06-19,1,11.0
TC-000232,45.24687884,Male,26.33752645,Month-to-month,43.6,1202.48,DSL,No,13.65,1.0,547.2,6.0,Bank transfer,1.0,2024-06-29,0,1.0
TC-004312,43.01292307,Female,6.898713224,Month-to-month,51.35,379.4,Fiber optic,Yes,2.55,2.0,262.5,9.1,Electronic check,5.0,2024-09-16,1,-78.0
TC-000148,22.1931508,Male,2.232025804,Month-to-month,75.57,232.97,DSL,No,9.71,2.0,268.7,8.6,Mailed check,4.0,2024-06-27,1,3.0
TC-004444,52.20345313,Male,36.97700242,Two year,62.31,2324.56,Fiber optic,Yes,6.84,2.0,172.7,6.0,Mailed check,5.0,2024-06-30,0,0.0
TC-000408,39.86430772,Female,94.63343433,Month-to-month,51.35,4828.81,Fiber optic,Yes,11.37,0.0,289.7,7.3,Bank transfer,0.0,2024-06-21,0,9.0
TC-002091,46.90117147,Female,17.74284026,Month-to-month,43.6,551.4,Fiber optic,Yes,19.54,4.0,371.0,2.1,Electronic check,5.0,2024-06-27,0,3.0
TC-000087,55.73103177,Male,14.12819798,Month-to-month,60.41,971.86,Fiber optic,Yes,1.44,1.0,182.3,8.8,Mailed check,5.0,2024-06-15,0,15.0
TC-000845,18.0,Male,13.60873989,Month-to-month,85.81,1264.12,Fiber optic,Yes,18.76,4.0,187.9,5.5,Electronic check,0.0,2024-06-16,1,14.0
TC-001032,44.16488762,Female,8.944730021,One year,88.73,665.08,Fiber optic,Yes,2.95,4.0,324.9,5.4,Bank transfer,1.0,2024-06-25,0,5.0
TC-002684,52.97806056,Female,75.0567217,Month-to-month,27.64,2061.76,DSL,No,49.39,5.0,287.3,5.3,Mailed check,1.0,2024-06-16,0,14.0
TC-004609,52.29530333,Male,8.508941106,Month-to-month,58.27,442.26,Fiber optic,No,0.25,3.0,398.9,7.0,Electronic check,2.0,2024-06-27,1,3.0
TC-002779,41.073537,Female,3.893908208,Month-to-month,15.0,191.91,Fiber optic,Yes,42.68,2.0,316.2,9.8,Bank transfer,5.0,2024-06-13,0,17.0
TC-003296,25.8703141,Male,5.903432473,One year,57.35,50.79,Fiber optic,Yes,2.16,1.0,377.3,9.7,Bank transfer,5.0,2024-03-26,0,96.0
TC-002907,35.75708393,Female,35.2811623,Two year,42.38,1685.27,Fiber optic,Yes,6.85,3.0,95.5,6.6,Electronic check,1.0,2024-05-30,0,31.0
TC-000856,33.43880559,Male,11.18088036,Two year,47.5,458.07,Fiber optic,No,6.18,4.0,150.3,5.5,Credit card,0.0,2024-06-27,1,3.0
TC-000079,43.37641165,Female,43.02798344,One year,60.69,2484.71,No internet,Yes,14.15,0.0,103.1,3.1,Electronic check,0.0,2024-05-22,0,39.0
TC-002248,22.04529561,Male,1.0,One year,78.79,113.7,DSL,No,0.53,2.0,141.4,6.4,Bank transfer,5.0,2024-05-26,0,35.0
TC-004616,37.35525429,Female,3.422935176,Month-to-month,64.19,237.19,DSL,No,0.02,1.0,370.4,9.3,Electronic check,2.0,2024-05-09,1,52.0
TC-003730,43.89471299,Male,27.41305972,Two year,82.0,2279.0,Fiber optic,Yes,11.99,1.0,318.8,6.9,Credit card,2.0,2024-06-25,0,5.0
TC-004088,43.19702226,Male,2.243496245,One year,53.63,104.59,DSL,No,24.96,0.0,163.9,6.7,Credit card,0.0,2024-06-29,0,1.0
TC-002969,44.16488762,Female,5.608701171,One year,68.54,566.16,DSL,Yes,3.24,1.0,298.6,7.0,Electronic check,1.0,2024-06-28,0,2.0
TC-002280,48.93886939,Male,12.00178384,Month-to-month,113.56,1330.41,Fiber optic,No,20.87,0.0,432.3,6.0,Electronic check,3.0,2024-06-16,1,14.0
TC-002650,55.53415761,Male,9.235697171,Month-to-month,40.94,219.39,Fiber optic,Yes,0.03,1.0,196.5,5.6,Credit card,4.0,2024-06-06,0,24.0
TC-004202,25.6468739,Male,1.69947572,Month-to-month,68.94,179.44,DSL,No,53.26,0.0,327.1,5.0,Credit card,1.0,2024-05-13,1,48.0
TC-003947,50.06444854,Female,4.810900333,Month-to-month,51.18,256.51,Fiber optic,Yes,5.83,5.0,194.6,6.4,Bank transfer,1.0,2024-06-05,1,25.0
TC-003497,54.23251534,Male,3.240656845,Month-to-month,48.15,65.55,Fiber optic,No,3.69,1.0,271.8,3.8,Credit card,0.0,2024-06-28,0,2.0
TC-002177,44.16488762,Male,6.902484521,One year,54.54,363.87,Fiber optic,No,4.77,0.0,331.7,5.9,Bank transfer,2.0,2024-05-30,0,31.0
TC-000425,51.68063924,Male,29.09571439,One year,41.89,1259.76,DSL,Yes,7.87,1.0,218.9,4.6,Mailed check,0.0,2024-06-12,0,18.0
TC-000393,22.19650189,Female,6.101770731,Month-to-month,71.74,405.32,Fiber optic,No,45.05,4.0,78.7,4.8,Mailed check,0.0,2024-06-02,1,28.0
TC-004775,43.01292307,Male,32.13050723,Month-to-month,41.57,1338.47,DSL,Yes,12.84,3.0,175.5,4.1,Credit card,5.0,2024-04-13,1,78.0
TC-003484,41.03723758,Male,7.697726123,Two year,55.31,77.53,DSL,Yes,1.59,2.0,172.9,4.9,Electronic check,1.0,2024-06-22,0,8.0
TC-000105,39.58071433,Female,1.44923133,Month-to-month,56.52,199.99,DSL,Yes,47.2,1.0,357.0,7.2,Bank transfer,1.0,2024-05-22,1,39.0
TC-003033,48.80263069,Female,18.41815477,Two year,64.72,1249.94,Fiber optic,No,6.8,3.0,393.6,4.3,Mailed check,5.0,2024-06-05,0,25.0
TC-002623,43.25739942,Male,3.032044644,Month-to-month,15.0,199.09,Fiber optic,Yes,7.99,4.0,322.9,6.2,Electronic check,0.0,2024-06-27,0,3.0
TC-003201,44.77763305,Female,7.836912266,Month-to-month,35.07,252.79,DSL,Yes,36.04,3.0,435.5,5.1,Bank transfer,4.0,2024-06-17,1,13.0
TC-003896,57.02447738,Female,30.61257913,Month-to-month,73.91,2233.95,No internet,Yes,28.76,1.0,341.8,8.1,Credit card,0.0,2024-05-19,0,42.0
TC-001949,58.89075376,Female,15.1889264,Month-to-month,82.29,1422.26,Fiber optic,No,21.6,2.0,454.0,8.2,Credit card,3.0,2024-06-13,0,17.0
TC-001460,52.09772027,Male,51.79479936,Month-to-month,81.33,4225.12,Fiber optic,Yes,25.12,2.0,189.4,8.6,Bank transfer,5.0,2024-06-30,0,0.0
TC-003324,45.86963972,Female,1.0,Month-to-month,91.31,221.17,DSL,No,4.25,2.0,258.8,8.0,Credit card,2.0,2024-05-14,1,47.0
TC-002861,34.03178558,Male,3.69039632,One year,41.94,183.67,DSL,Yes,20.5,2.0,260.4,8.3,Mailed check,4.0,2024-06-24,0,6.0
TC-002760,51.34066836,Male,19.83299079,Month-to-month,92.07,1740.24,Fiber optic,No,16.48,3.0,246.4,4.1,Credit card,1.0,2024-06-16,1,14.0
TC-004839,62.26278496,Male,57.56252492,One year,92.08,5336.99,Fiber optic,Yes,16.89,5.0,238.4,5.1,Credit card,4.0,2024-06-03,0,27.0
TC-001588,36.49458241,Female,11.16626678,One year,47.74,461.49,DSL,No,11.91,0.0,315.0,6.6,Credit card,3.0,2024-06-14,0,16.0
TC-003733,43.89471299,Female,5.281874766,Two year,15.0,87.52,Fiber optic,Yes,35.21,1.0,259.7,6.3,Bank transfer,5.0,2024-06-27,0,3.0
TC-001732,36.76024806,Male,1.530610709,Month-to-month,42.4,99.82,DSL,Yes,1.22,4.0,466.6,6.1,Bank transfer,0.0,2024-06-27,0,3.0
TC-004814,29.94077378,Male,3.47487826,Month-to-month,57.2,131.73,No internet,Yes,31.79,0.0,66.0,3.5,Electronic check,3.0,2024-04-15,1,76.0
TC-003787,46.74537482,Male,9.772500066,Month-to-month,136.55,1388.69,Fiber optic,No,1.65,2.0,386.8,8.1,Bank transfer,3.0,2024-06-10,1,20.0
TC-003755,31.61624506,Female,8.091672581,Month-to-month,55.98,697.13,Fiber optic,No,14.71,4.0,323.8,9.1,Credit card,4.0,2024-06-30,0,0.0
TC-001792,43.72539119,Male,8.847283325,Two year,103.78,943.13,Fiber optic,Yes,8.23,-5.0,258.2,6.6,Electronic check,1.0,2024-06-13,0,17.0
TC-002356,45.91875797,Male,40.08987541,Month-to-month,102.85,4067.88,DSL,Yes,44.02,3.0,158.3,6.6,Electronic check,3.0,2024-04-09,0,82.0
TC-001941,46.62075809,Female,34.61201863,Month-to-month,34.2,1247.9,Fiber optic,Yes,4.38,2.0,299.7,5.4,Bank transfer,2.0,2024-05-29,1,32.0
TC-000703,31.43484464,Female,5.802973937,Month-to-month,77.45,486.43,DSL,Yes,12.56,3.0,364.5,5.5,Credit card,2.0,2024-06-16,1,14.0
TC-002443,22.61605957,Male,20.55796139,Month-to-month,77.93,1580.29,Fiber optic,Yes,3.47,3.0,122.4,5.0,Bank transfer,5.0,2024-04-14,1,77.0
TC-004461,59.82895235,Female,2.423621722,Month-to-month,58.57,231.71,Fiber optic,No,51.32,1.0,87.0,9.2,Mailed check,1.0,2024-06-26,1,4.0
TC-000497,26.44130769,Male,9.723359947,Two year,93.33,843.1,DSL,Yes,6.02,2.0,142.6,5.2,Credit card,5.0,2024-05-15,0,46.0
TC-000465,40.31507925,Male,33.55961084,Month-to-month,76.06,2478.58,Fiber optic,No,2.09,5.0,246.5,5.3,Electronic check,2.0,2024-05-15,1,46.0
TC-003102,54.83333489,Male,32.44027645,Month-to-month,22.82,785.19,No internet,Yes,3.17,2.0,375.3,5.9,Bank transfer,0.0,2024-06-26,1,4.0
TC-004378,72.63104479,Female,10.90944486,Month-to-month,39.45,401.99,Fiber optic,Yes,48.36,2.0,251.6,6.7,Bank transfer,0.0,2024-06-20,1,10.0
TC-000173,40.84347436,Male,62.37970135,Month-to-month,69.22,4305.68,Fiber optic,No,1.77,3.0,399.9,9.8,Mailed check,5.0,2024-05-30,0,31.0
TC-004457,24.64325072,Male,18.66695057,Month-to-month,73.33,1279.25,Fiber optic,No,3.85,1.0,341.5,10.0,Credit card,4.0,2024-06-15,1,15.0
TC-004846,49.96463493,Female,1.994336993,Two year,58.78,117.76,Fiber optic,Yes,0.75,0.0,227.5,2.7,Electronic check,5.0,2024-06-18,0,12.0
TC-002541,31.35630218,Male,13.86037478,Month-to-month,50.76,578.89,No internet,No,25.02,0.0,564.2,3.9,Credit card,4.0,2024-06-14,1,16.0
TC-004810,35.70847871,Female,25.35375065,Month-to-month,64.17,1776.63,Fiber optic,No,11.49,1.0,407.7,6.1,Credit card,2.0,2024-04-23,1,68.0
TC-003011,40.59545717,Female,5.518185664,Month-to-month,110.8,371.16,No internet,No,45.16,3.0,478.0,6.0,Credit card,0.0,2024-04-08,0,83.0
TC-002261,48.55107828,Male,23.10448078,Two year,22.08,446.86,Fiber optic,Yes,56.22,1.0,184.7,5.6,Mailed check,2.0,2024-05-08,1,53.0
TC-002113,42.61378763,Female,7.851376049,Month-to-month,93.48,573.36,Fiber optic,Yes,16.53,1.0,696.3,6.0,Credit card,0.0,2024-05-31,1,30.0
